t,dt,durum,d_h,menzil,tgt_x,tgt_y,tgt_z,tgt_vx,tgt_vy,tgt_vz,iris_x,iris_y,iris_z,iris_roll_deg,iris_pitch_deg,iris_yaw_deg,st_x,st_y,st_z,vx_cmd,vy_cmd,vz_cmd,yaw_cmd_deg,kadraj_yaw_deg,kadraj_elev_deg,kadraj_pitch_hata_deg,u_px,v_px,tgt_omega_dps,ic_kayma_m,ic_yaricap_m
4499.532,0.0501,KILIT,8.08,8.13,954.94,-155.82,-15.66,10.77,-2.22,0.0,946.87,-155.5,-14.77,-8.4,-1.4,64.0,947.12,-154.86,-13.56,15.18,-0.58,-0.31,64.0,-65.77,14.53,-10.47,4.5,218.8,-0.39,0.64,
4499.583,0.0501,KILIT,8.05,8.1,955.49,-155.93,-15.66,10.84,-2.22,0.0,947.45,-155.59,-14.79,-6.9,-2.5,64.8,947.75,-154.76,-13.56,14.59,-0.63,-0.23,64.8,-67.01,13.49,-11.51,-16.8,220.8,-0.25,0.41,
4499.633,0.0501,KILIT,8.02,8.06,956.05,-156.04,-15.66,10.91,-2.22,0.0,948.04,-155.68,-14.81,-6.8,-3.6,65.3,948.42,-154.49,-13.57,14.0,-0.6,-0.13,65.3,-67.81,13.7,-11.3,-26.4,217.0,-0.0,0.0,
4499.683,0.0501,KILIT,8.02,8.06,956.61,-156.15,-15.66,10.99,-2.2,0.0,948.6,-155.76,-14.83,-6.4,-4.8,65.8,949.19,-153.55,-13.57,13.47,-0.33,-0.02,65.8,-68.69,13.61,-11.39,-39.4,214.6,0.67,1.1,
4499.733,0.0503,KILIT,7.99,8.03,957.17,-156.27,-15.66,11.03,-2.23,0.0,949.19,-155.85,-14.85,-4.5,-5.6,66.6,949.63,-154.4,-13.58,12.89,-0.33,0.12,66.6,-69.94,11.95,-13.05,-70.9,220.5,0.21,0.34,
4499.783,0.0501,KILIT,7.98,8.02,957.73,-156.38,-15.66,11.06,-2.27,0.0,949.76,-155.93,-14.87,-4.4,-6.4,67.1,950.04,-155.3,-13.58,12.38,-0.62,0.24,67.1,-70.82,11.93,-13.07,-86.5,217.3,-0.29,0.48,
4499.833,0.0503,KILIT,7.94,7.98,958.28,-156.49,-15.66,11.04,-2.25,0.0,950.35,-156.02,-14.89,-3.4,-7.1,67.2,950.73,-154.95,-13.59,11.81,-0.75,0.42,67.2,-71.23,11.07,-13.93,-101.4,221.6,0.01,0.01,
4499.885,0.0518,KILIT,7.91,7.94,958.83,-156.61,-15.66,10.93,-2.26,0.0,950.94,-156.11,-14.91,-1.2,-7.6,67.8,951.15,-155.86,-13.6,11.4,-1.2,0.54,67.8,-72.23,8.93,-16.07,-142.4,233.5,-0.5,0.82,
4499.935,0.0501,KILIT,7.88,7.91,959.38,-156.72,-15.66,10.95,-2.25,0.0,951.52,-156.2,-14.93,-1.5,-7.9,68.4,951.84,-155.46,-13.61,10.9,-1.44,0.77,68.4,-73.0,9.09,-15.91,-159.0,229.3,-0.17,0.27,
4499.986,0.0504,KILIT,7.82,7.86,959.91,-156.83,-15.66,10.83,-2.23,0.0,952.11,-156.28,-14.94,2.3,-8.0,68.6,952.38,-155.79,-13.63,10.5,-1.86,0.95,68.6,-73.6,5.38,-19.62,-220.4,259.1,-0.3,0.5,
4500.036,0.0501,KILIT,7.76,7.8,960.45,-156.94,-15.66,10.8,-2.2,0.0,952.71,-156.35,-14.95,2.3,-8.0,68.6,953.12,-155.19,-13.64,10.46,-1.28,1.09,68.6,-73.89,5.31,-19.69,-230.5,259.0,0.16,0.26,
4500.086,0.0505,KILIT,7.74,7.78,961.0,-157.05,-15.66,10.82,-2.18,0.0,953.28,-156.42,-14.96,2.0,-8.1,69.2,953.78,-154.85,-13.65,10.57,-0.69,1.15,69.2,-74.77,5.43,-19.57,-257.6,254.9,0.45,0.73,
4500.136,0.0502,KILIT,7.71,7.75,961.56,-157.16,-15.66,10.9,-2.22,0.0,953.87,-156.5,-14.97,5.4,-7.7,69.7,954.21,-155.72,-13.66,10.54,-1.28,1.22,69.7,-75.55,1.87,-23.13,-352.1,292.6,-0.03,0.05,
4500.187,0.0503,KILIT,7.67,7.7,962.11,-157.27,-15.66,10.96,-2.21,0.0,954.47,-156.59,-14.97,5.1,-7.1,69.0,954.92,-155.3,-13.67,10.83,-0.76,1.27,69.0,-74.96,2.11,-22.89,-321.4,290.6,0.31,0.51,
4500.237,0.0501,KILIT,7.65,7.69,962.67,-157.39,-15.66,10.99,-2.26,0.0,955.05,-156.65,-14.97,7.3,-6.8,69.1,955.31,-156.33,-13.67,10.76,-1.35,1.28,69.1,-75.47,-0.15,-25.15,-393.0,319.9,-0.27,0.44,
4500.287,0.0503,KILIT,7.63,7.66,963.22,-157.51,-15.66,10.97,-2.26,0.0,955.63,-156.72,-14.96,8.5,-6.5,70.6,955.83,-156.69,-13.68,10.7,-1.95,1.28,70.6,-77.28,-1.57,-26.57,-544.2,344.4,-0.42,0.69,
4500.337,0.0504,KILIT,7.02,7.06,963.22,-157.51,-15.66,10.97,-2.26,0.0,956.23,-156.79,-14.96,9.6,-5.6,70.3,956.4,-156.81,-13.83,10.63,-2.55,1.23,70.3,-76.86,-2.35,-27.35,-539.6,357.6,-0.42,0.69,
4500.388,0.0501,KILIT,7.01,7.05,963.77,-157.62,-15.66,9.33,-1.92,0.0,956.8,-156.86,-14.95,12.9,-4.8,70.2,957.0,-156.77,-13.84,10.05,-2.71,1.19,64.2,-76.98,-5.68,-30.68,-680.8,430.5,-0.33,0.53,
4500.439,0.051,KILIT,7.57,7.61,964.32,-157.73,-15.66,9.77,-1.98,0.0,956.8,-156.86,-14.95,11.3,-4.6,70.9,957.22,-155.79,-13.69,10.1,-2.1,1.2,64.8,-77.98,-4.72,-29.72,-738.8,416.2,0.3,0.5,
4500.489,0.0501,KILIT,7.54,7.57,964.87,-157.84,-15.66,10.14,-2.06,0.0,957.39,-156.93,-14.94,11.3,-4.6,70.9,957.75,-156.14,-13.7,10.28,-1.52,1.22,64.9,-78.34,-4.66,-29.66,-777.5,418.5,0.15,0.25,
4500.539,0.0501,KILIT,7.54,7.58,965.43,-157.96,-15.66,10.45,-2.13,0.0,957.95,-156.99,-14.92,15.5,-3.8,70.9,958.23,-156.61,-13.7,10.41,-2.11,1.22,64.9,-78.59,-8.84,-33.84,-1116.5,569.0,-0.07,0.12,
4500.589,0.0501,KILIT,7.52,7.56,965.98,-158.07,-15.66,10.61,-2.17,0.0,958.53,-157.04,-14.9,15.1,-2.2,69.8,958.78,-156.81,-13.7,10.55,-2.69,1.2,63.8,-77.83,-8.53,-33.53,-955.6,533.7,-0.13,0.21,
4500.639,0.0502,KILIT,7.5,7.54,966.54,-158.18,-15.66,10.75,-2.19,0.0,959.11,-157.11,-14.89,16.7,-1.2,69.7,959.41,-156.68,-13.71,10.85,-2.17,1.19,63.7,-77.91,-10.23,-35.23,-1114.3,609.8,0.03,0.05,
4500.689,0.0501,KILIT,7.48,7.52,967.09,-158.29,-15.66,10.81,-2.2,0.0,959.69,-157.16,-14.87,17.9,-0.1,69.0,959.99,-156.71,-13.71,11.01,-1.95,1.16,63.0,-77.54,-11.44,-36.44,-1158.4,655.8,0.09,0.14,
4500.741,0.0518,KILIT,7.5,7.54,967.64,-158.41,-15.66,10.77,-2.2,0.0,960.24,-157.21,-14.85,17.3,1.4,67.7,960.47,-157.12,-13.71,10.87,-2.56,1.15,61.5,-76.57,-10.99,-35.99,-942.0,595.8,-0.11,0.18,
4500.791,0.0501,KILIT,7.5,7.54,968.19,-158.52,-15.66,10.85,-2.22,0.0,960.8,-157.28,-14.83,20.5,2.8,67.1,961.03,-157.19,-13.71,10.86,-2.9,1.12,61.1,-75.97,-14.25,-39.25,-1118.3,733.2,-0.08,0.14,
4500.841,0.0502,KILIT,7.48,7.53,968.74,-158.63,-15.66,10.86,-2.22,0.0,961.37,-157.33,-14.81,19.3,3.9,66.6,961.6,-157.25,-13.71,10.9,-2.79,1.1,60.6,-75.91,-13.18,-38.18,-1007.9,671.4,-0.05,0.08,
4500.891,0.0501,KILIT,6.93,6.99,968.74,-158.63,-15.66,10.86,-2.22,0.0,961.92,-157.38,-14.79,19.7,5.0,65.7,962.11,-157.36,-13.85,10.82,-2.84,0.94,59.7,-75.23,-13.15,-38.15,-897.9,642.3,-0.05,0.08,
4500.941,0.0501,KILIT,7.18,7.24,969.51,-158.79,-15.66,9.9,-2.02,0.0,962.46,-157.42,-14.76,21.4,6.3,65.1,962.66,-157.38,-13.79,10.27,-2.59,0.96,59.1,-74.94,-15.11,-40.11,-1004.9,726.4,0.01,0.01,
4500.992,0.0507,KILIT,6.63,6.69,969.51,-158.79,-15.66,9.9,-2.02,0.0,963.01,-157.48,-14.74,19.1,7.2,64.4,963.18,-157.48,-13.93,9.85,-2.49,0.81,58.3,-74.64,-12.36,-37.36,-770.0,591.0,0.01,0.01,
4501.042,0.05,KILIT,6.8,6.87,970.19,-158.93,-15.66,8.97,-1.83,0.0,963.54,-157.52,-14.71,20.2,8.2,63.8,963.68,-157.65,-13.88,9.26,-2.57,0.82,57.8,-74.42,-13.62,-38.62,-818.7,633.8,-0.03,0.05,
4501.092,0.0501,KILIT,7.43,7.49,970.81,-159.06,-15.66,9.97,-2.08,0.0,963.54,-157.52,-14.71,20.2,8.2,63.8,963.49,-158.73,-13.72,9.26,-3.17,0.85,57.8,-74.47,-14.29,-39.29,-869.3,664.6,-0.72,1.17,
4501.142,0.0501,KILIT,7.49,7.56,971.4,-159.18,-15.66,10.5,-2.19,0.0,964.08,-157.57,-14.69,19.9,9.0,63.3,964.03,-158.78,-13.7,9.42,-3.75,0.88,63.3,-74.37,-14.11,-39.11,-843.3,652.8,-0.68,1.11,
4501.192,0.0501,KILIT,7.56,7.63,971.97,-159.3,-15.66,10.81,-2.24,0.0,964.6,-157.63,-14.66,17.9,9.7,62.7,964.64,-158.37,-13.69,10.02,-3.73,0.93,62.7,-74.14,-12.23,-37.23,-706.8,573.0,-0.35,0.58,
4501.243,0.0501,KILIT,7.63,7.7,972.54,-159.41,-15.66,10.93,-2.23,0.0,965.11,-157.68,-14.63,19.5,10.6,62.6,965.33,-157.56,-13.67,10.27,-3.19,0.93,62.6,-74.19,-13.82,-38.82,-801.3,634.1,0.23,0.37,
4501.293,0.0501,KILIT,7.09,7.17,972.54,-159.41,-15.66,10.93,-2.23,0.0,965.65,-157.72,-14.6,18.1,11.2,62.8,965.82,-157.67,-13.8,10.53,-2.65,0.89,62.8,-75.01,-11.73,-36.73,-777.2,578.0,0.23,0.37,
4501.343,0.0501,KILIT,7.17,7.25,973.1,-159.53,-15.66,9.34,-1.91,0.0,966.15,-157.77,-14.57,17.1,11.7,62.9,966.3,-157.81,-13.78,10.14,-2.19,0.85,62.9,-75.47,-10.69,-35.69,-771.8,552.5,0.2,0.32,
4501.394,0.0514,KILIT,7.23,7.31,973.65,-159.64,-15.66,9.76,-2.02,0.0,966.66,-157.81,-14.54,18.7,12.3,64.2,966.67,-158.53,-13.77,9.9,-2.75,0.82,64.2,-77.1,-11.98,-36.98,-1121.3,663.8,-0.19,0.32,
4501.444,0.0502,KILIT,7.3,7.39,974.2,-159.76,-15.66,10.13,-2.09,0.0,967.15,-157.87,-14.51,16.1,12.1,65.6,967.15,-158.59,-13.75,9.89,-3.35,0.78,65.6,-78.88,-9.01,-34.01,-1196.8,588.1,-0.17,0.28,
4501.494,0.0501,KILIT,7.87,7.95,974.76,-159.88,-15.66,10.44,-2.16,0.0,967.15,-157.87,-14.51,17.1,12.0,66.5,967.16,-158.69,-13.6,10.26,-3.81,0.91,66.5,-79.62,-10.5,-35.5,-1609.8,719.0,-0.24,0.38,
4501.544,0.0501,KILIT,7.93,8.02,975.31,-159.99,-15.66,10.61,-2.17,0.0,967.66,-157.91,-14.47,17.0,12.0,68.4,967.79,-158.11,-13.58,10.42,-3.23,0.9,68.4,-81.88,-9.82,-34.82,-2686.0,897.4,0.2,0.33,
4501.595,0.0501,KILIT,8.0,8.09,975.86,-160.1,-15.66,10.73,-2.18,0.0,968.15,-157.98,-14.44,17.0,12.0,68.4,968.35,-157.85,-13.57,10.59,-2.66,0.89,68.4,-82.02,-9.65,-34.65,-2737.6,897.2,0.43,0.71,
4501.645,0.0506,KILIT,8.09,8.19,976.42,-160.21,-15.66,10.82,-2.18,0.0,968.63,-158.02,-14.4,15.0,11.5,69.9,968.97,-157.58,-13.56,10.81,-2.09,0.88,69.9,-83.89,-7.13,-32.13,-3482.0,845.2,0.68,1.11,
4501.695,0.0501,KILIT,7.61,7.72,976.42,-160.21,-15.66,10.82,-2.18,0.0,969.11,-158.08,-14.36,16.4,11.2,70.8,969.33,-157.65,-13.66,10.93,-1.51,0.82,70.8,-85.19,-7.42,-32.42,-7583.6,1457.6,0.68,1.11,
4501.746,0.0508,KILIT,7.7,7.82,976.98,-160.32,-15.66,9.23,-1.86,0.0,969.59,-158.13,-14.32,14.0,11.0,71.9,969.74,-158.0,-13.64,10.32,-1.44,0.77,71.9,-86.57,-4.6,-29.6,-7904.9,1048.5,0.52,0.84,
4501.797,0.0512,KILIT,7.79,7.91,977.51,-160.44,-15.66,9.56,-1.99,0.0,970.05,-158.19,-14.28,13.6,10.4,73.8,969.86,-159.68,-13.61,10.13,-2.02,0.76,73.8,-88.73,-3.61,-28.61,,,-0.5,0.82,
4501.848,0.0504,KILIT,8.34,8.45,978.05,-160.55,-15.66,9.92,-2.07,0.0,970.05,-158.19,-14.28,13.6,10.4,73.8,970.2,-159.84,-13.56,10.14,-2.63,0.75,73.8,-88.54,-4.31,-29.31,,,-0.56,0.91,
4501.898,0.0501,KILIT,8.42,8.53,978.59,-160.66,-15.66,10.2,-2.12,0.0,970.53,-158.25,-14.24,10.4,8.5,76.4,970.82,-159.62,-13.56,10.31,-3.2,0.73,76.4,-91.57,-0.47,-25.47,,,-0.35,0.56,
4501.948,0.0501,KILIT,8.51,8.64,979.14,-160.77,-15.66,10.42,-2.15,0.0,970.99,-158.32,-14.2,10.4,8.5,76.4,971.45,-159.32,-13.56,10.89,-3.35,0.69,76.4,-91.64,-0.3,-25.3,,,-0.08,0.13,
4501.998,0.0501,KILIT,8.59,8.72,979.69,-160.88,-15.66,10.57,-2.17,0.0,971.47,-158.37,-14.16,12.2,7.8,77.9,972.07,-159.07,-13.56,11.37,-2.99,0.65,77.9,-93.45,-1.7,-26.7,,,0.15,0.25,
4502.049,0.0512,KILIT,8.71,8.84,980.24,-161.0,-15.66,10.64,-2.19,0.0,971.92,-158.44,-14.12,10.2,7.2,79.0,972.59,-159.37,-13.56,11.93,-3.21,0.58,79.0,-94.69,0.55,-24.45,,,0.03,0.05,
4502.099,0.0502,KILIT,8.82,8.96,980.79,-161.11,-15.66,10.74,-2.21,0.0,972.37,-158.5,-14.08,9.5,6.5,80.5,973.16,-159.37,-13.56,12.41,-3.04,0.52,80.5,-96.4,1.53,-23.47,,,0.1,0.17,
4502.149,0.0501,KILIT,8.35,8.51,980.79,-161.11,-15.66,10.74,-2.21,0.0,972.83,-158.58,-14.03,9.9,6.2,82.4,973.16,-159.37,-13.56,11.81,-2.94,0.5,82.4,-98.59,2.27,-22.73,,,0.1,0.17,
4502.2,0.0501,KILIT,8.47,8.63,981.34,-161.22,-15.66,9.17,-1.88,0.0,973.28,-158.64,-13.99,7.1,6.1,83.4,973.72,-159.45,-13.56,11.23,-2.83,0.48,83.4,-99.73,5.28,-19.72,,,0.13,0.21,
4502.25,0.0505,KILIT,9.03,9.18,981.9,-161.34,-15.66,9.71,-2.02,0.0,973.28,-158.64,-13.99,7.6,6.0,84.6,974.1,-160.43,-13.56,11.24,-3.43,0.47,84.6,-100.66,4.2,-20.8,,,-0.43,0.7,
4502.303,0.0526,KILIT,9.14,9.3,982.45,-161.45,-15.66,9.97,-2.05,0.0,973.73,-158.72,-13.95,4.6,5.9,87.0,974.8,-159.82,-13.56,11.85,-3.28,0.41,87.0,-103.07,7.52,-17.48,,,0.04,0.06,
4502.353,0.0504,KILIT,9.27,9.43,983.01,-161.57,-15.66,10.28,-2.12,0.0,974.17,-158.78,-13.91,4.6,5.9,87.0,975.33,-160.08,-13.56,12.28,-3.7,0.37,87.0,-103.17,7.64,-17.36,,,-0.06,0.1,
4502.403,0.0501,KILIT,9.36,9.53,983.56,-161.68,-15.66,10.48,-2.14,0.0,974.63,-158.86,-13.86,3.6,6.2,88.7,976.0,-159.58,-13.56,12.53,-3.15,0.35,88.7,-104.79,9.07,-15.93,,,0.34,0.55,
4502.453,0.0502,KILIT,9.49,9.67,984.11,-161.79,-15.66,10.62,-2.15,0.0,975.05,-158.94,-13.82,2.4,6.2,89.4,976.61,-159.4,-13.56,12.81,-2.61,0.32,89.4,-105.47,10.39,-14.61,,,0.52,0.85,
4502.503,0.0501,KILIT,9.04,9.23,984.11,-161.79,-15.66,10.62,-2.15,0.0,975.51,-159.0,-13.78,-0.7,6.3,91.1,976.61,-159.4,-13.56,12.42,-2.15,0.28,91.1,-107.76,14.41,-10.59,,,0.52,0.85,
4502.553,0.0501,KILIT,9.6,9.78,984.66,-161.9,-15.66,9.08,-1.86,0.0,975.51,-159.0,-13.78,-0.7,6.3,91.1,977.08,-159.91,-13.56,11.98,-2.56,0.25,91.1,-107.48,13.71,-11.29,,,0.27,0.44,
4502.604,0.0501,KILIT,9.72,9.9,985.2,-162.01,-15.66,9.63,-1.96,0.0,975.94,-159.08,-13.74,-4.3,7.4,94.4,977.64,-159.93,-13.56,12.36,-2.71,0.18,94.4,-110.88,17.88,-7.12,,,0.33,0.54,
4502.654,0.0501,KILIT,9.81,10.0,985.75,-162.13,-15.66,10.02,-2.08,0.0,976.4,-159.16,-13.7,-4.3,7.4,94.4,977.96,-161.16,-13.56,12.3,-3.31,0.17,94.4,-110.93,18.01,-6.99,,,-0.39,0.63,
4502.704,0.0501,KILIT,9.94,10.13,986.31,-162.24,-15.66,10.34,-2.12,0.0,976.83,-159.25,-13.67,-5.0,7.1,94.8,978.68,-160.49,-13.56,12.88,-3.48,0.12,94.8,-111.38,18.61,-6.39,,,0.11,0.19,
4502.754,0.0501,KILIT,10.03,10.23,986.84,-162.35,-15.66,10.44,-2.15,0.0,977.28,-159.33,-13.63,-6.4,7.4,97.4,979.17,-160.78,-13.56,13.06,-4.05,0.08,97.4,-114.21,20.34,-4.66,,,-0.0,0.01,
4502.804,0.0501,KILIT,10.13,10.34,987.38,-162.46,-15.66,10.57,-2.14,0.0,977.72,-159.42,-13.6,-8.4,8.0,98.1,979.88,-160.07,-13.56,13.24,-3.48,0.07,98.1,-115.04,22.49,-2.51,,,0.52,0.85,
4502.854,0.0505,KILIT,10.22,10.43,987.93,-162.57,-15.66,10.62,-2.14,0.0,978.18,-159.5,-13.57,-8.6,7.8,98.6,980.46,-160.0,-13.56,13.42,-2.9,0.05,98.6,-115.65,22.69,-2.31,,,0.64,1.04,
4502.905,0.0501,KILIT,10.29,10.51,988.46,-162.68,-15.66,10.6,-2.2,0.0,978.64,-159.59,-13.54,-9.4,8.5,101.3,980.66,-161.72,-13.56,13.33,-3.49,0.04,101.3,-118.55,23.94,-1.06,,,-0.39,0.64,
4502.955,0.0503,KILIT,10.38,10.59,989.0,-162.79,-15.66,10.66,-2.19,0.0,979.1,-159.68,-13.52,-10.8,9.3,102.6,981.29,-161.43,-13.56,13.31,-4.09,0.01,102.6,-120.06,25.63,0.63,,,-0.13,0.22,
4503.006,0.0512,KILIT,9.92,10.15,989.0,-162.79,-15.66,10.66,-2.19,0.0,979.55,-159.78,-13.49,-10.8,9.0,102.8,981.29,-161.43,-13.56,12.71,-4.2,-0.02,102.8,-120.56,26.19,1.19,,,-0.13,0.22,
4503.056,0.0503,KILIT,9.97,10.21,989.52,-162.9,-15.66,9.01,-1.86,0.0,980.02,-159.88,-13.47,-11.6,9.7,104.5,981.81,-161.59,-13.56,12.11,-4.16,-0.04,104.5,-122.42,27.33,2.33,,,-0.17,0.27,
4503.107,0.0505,KILIT,10.64,10.87,990.18,-163.04,-15.66,10.22,-2.12,0.0,980.02,-159.88,-13.47,-12.3,10.5,106.2,982.41,-161.97,-13.56,12.56,-4.56,-0.06,106.2,-123.95,27.64,2.64,,,-0.32,0.53,
4503.157,0.0501,KILIT,10.8,11.02,990.8,-163.17,-15.66,10.89,-2.24,0.0,980.49,-159.98,-13.46,-12.3,10.5,106.2,983.13,-161.65,-13.56,13.13,-4.36,-0.07,100.2,-123.83,27.52,2.52,,,-0.04,0.06,
4503.207,0.0501,KILIT,10.94,11.16,991.41,-163.29,-15.66,11.25,-2.31,0.0,980.96,-160.07,-13.44,-11.5,10.8,106.9,983.76,-161.65,-13.56,13.69,-4.14,-0.09,100.9,-124.27,27.01,2.01,,,0.04,0.07,
4503.257,0.0501,KILIT,10.91,11.14,991.88,-163.39,-15.66,10.68,-2.19,0.0,981.45,-160.19,-13.42,-11.3,11.6,108.6,984.28,-161.5,-13.56,13.92,-3.59,-0.11,102.6,-125.8,27.5,2.5,,,0.2,0.32,
4503.307,0.0501,KILIT,10.92,11.15,992.38,-163.49,-15.66,10.45,-2.13,0.0,981.94,-160.28,-13.41,-10.1,12.4,110.5,984.79,-161.5,-13.56,13.93,-2.99,-0.13,104.5,-127.39,27.16,2.16,,,0.26,0.43,
4503.357,0.0502,KILIT,10.94,11.18,992.89,-163.6,-15.66,10.41,-2.16,0.0,982.43,-160.39,-13.4,-10.1,12.4,110.5,985.1,-162.65,-13.56,13.75,-3.56,-0.14,104.5,-127.35,27.18,2.18,,,-0.4,0.66,
4503.407,0.0501,KILIT,11.0,11.23,993.43,-163.71,-15.66,10.49,-2.16,0.0,982.91,-160.5,-13.39,-10.3,12.7,111.4,985.77,-162.11,-13.56,13.64,-3.41,-0.17,105.4,-128.23,27.57,2.57,,,0.01,0.02,
4503.458,0.0501,KILIT,11.04,11.27,993.97,-163.82,-15.66,10.58,-2.19,0.0,983.4,-160.63,-13.38,-10.3,12.7,111.4,986.27,-162.39,-13.56,13.61,-3.92,-0.18,105.4,-128.05,27.56,2.56,,,-0.1,0.16,
4503.508,0.0501,KILIT,11.05,11.29,994.49,-163.92,-15.66,10.55,-2.15,0.0,983.91,-160.73,-13.38,-9.6,12.0,111.1,986.95,-161.78,-13.56,13.7,-3.33,-0.18,105.1,-127.65,26.55,1.55,,,0.37,0.6,
4503.558,0.0501,KILIT,10.59,10.83,995.04,-164.03,-15.66,10.63,-2.16,0.0,984.9,-160.97,-13.37,-10.2,10.4,110.0,987.49,-161.9,-13.56,13.35,-2.84,-0.19,104.0,-126.98,26.57,1.57,,,0.36,0.58,
4503.608,0.0502,KILIT,11.13,11.36,995.57,-164.14,-15.66,10.61,-2.17,0.0,984.9,-160.97,-13.37,-10.2,10.4,110.0,987.93,-162.43,-13.56,13.74,-3.3,-0.19,104.0,-126.74,25.98,0.98,,,0.09,0.15,
4503.658,0.0504,KILIT,11.13,11.36,996.09,-164.25,-15.66,10.54,-2.18,0.0,985.42,-161.08,-13.37,-9.0,8.5,109.7,988.35,-163.02,-13.56,13.59,-3.89,-0.19,103.7,-126.46,23.89,-1.11,,,-0.22,0.36,
4503.708,0.0501,KILIT,11.15,11.38,996.63,-164.37,-15.66,10.61,-2.21,0.0,985.94,-161.21,-13.37,-9.0,8.5,109.7,988.84,-163.41,-13.56,13.45,-4.47,-0.19,103.7,-126.34,23.87,-1.13,,,-0.39,0.64,
4503.758,0.0501,KILIT,11.17,11.4,997.16,-164.48,-15.66,10.6,-2.19,0.0,986.44,-161.33,-13.37,-8.9,6.5,108.4,989.43,-163.21,-13.56,13.41,-4.22,-0.19,102.4,-125.21,22.59,-2.41,,,-0.2,0.33,
4503.809,0.0501,KILIT,11.19,11.42,997.7,-164.59,-15.66,10.66,-2.19,0.0,986.96,-161.45,-13.37,-7.9,5.9,108.4,990.07,-162.84,-13.56,13.54,-3.63,-0.19,102.4,-124.99,21.41,-3.59,,,0.11,0.17,
4503.859,0.0508,KILIT,11.19,11.42,998.25,-164.7,-15.66,10.7,-2.23,0.0,987.5,-161.59,-13.38,-8.3,5.5,108.4,990.48,-163.65,-13.56,13.4,-4.23,-0.19,102.3,-125.02,21.46,-3.54,,,-0.34,0.55,
4503.91,0.0501,KILIT,11.21,11.44,998.78,-164.81,-15.66,10.71,-2.19,0.0,988.01,-161.72,-13.38,-7.1,5.2,107.8,991.18,-162.92,-13.56,13.52,-3.64,-0.19,107.8,-124.03,20.28,-4.72,,,0.2,0.32,
4503.96,0.0501,KILIT,11.24,11.46,999.33,-164.92,-15.66,10.79,-2.21,0.0,988.53,-161.84,-13.38,-6.1,4.8,107.0,991.75,-162.95,-13.56,13.67,-3.05,-0.19,107.0,-122.98,19.2,-5.8,,,0.26,0.42,
4504.01,0.0503,KILIT,11.25,11.48,999.89,-165.04,-15.66,10.86,-2.23,0.0,989.06,-161.97,-13.39,-6.1,4.8,107.0,992.24,-163.37,-13.56,13.8,-3.07,-0.17,107.0,-122.87,19.13,-5.87,,,0.06,0.09,
4504.06,0.0501,KILIT,10.71,10.95,1000.45,-165.15,-15.66,10.93,-2.24,0.0,990.14,-162.22,-13.4,-5.1,4.4,106.5,992.83,-163.32,-13.56,13.28,-2.77,-0.17,106.5,-122.3,18.57,-6.43,,,0.16,0.26,
4504.11,0.0505,KILIT,11.0,11.22,1001.24,-165.31,-15.66,12.35,-2.54,-0.02,990.65,-162.34,-13.41,-4.2,4.0,106.7,993.56,-163.78,-13.57,13.76,-3.14,-0.17,106.7,-122.25,17.27,-7.73,,,-0.03,0.04,
4504.161,0.0501,KILIT,11.14,11.36,1001.91,-165.45,-15.67,12.68,-2.61,-0.03,991.18,-162.47,-13.41,-5.0,3.5,107.3,994.25,-163.87,-13.57,14.33,-3.32,-0.18,107.3,-122.93,17.55,-7.45,,,0.01,0.01,
4504.211,0.0501,KILIT,11.22,11.44,1002.54,-165.58,-15.67,12.64,-2.59,-0.03,991.72,-162.61,-13.42,-3.5,2.9,108.5,994.93,-163.73,-13.57,14.89,-3.1,-0.18,108.5,-123.83,15.85,-9.15,,,0.18,0.29,
4504.261,0.0504,KILIT,11.28,11.5,1003.14,-165.7,-15.67,12.43,-2.55,-0.03,992.26,-162.73,-13.42,-3.7,2.2,109.5,995.49,-164.05,-13.57,15.39,-3.43,-0.18,109.5,-124.93,15.57,-9.43,,,0.05,0.09,
4504.311,0.0501,KILIT,11.31,11.53,1003.72,-165.83,-15.67,12.18,-2.54,-0.02,992.8,-162.87,-13.43,-4.4,1.7,109.7,992.66,-164.44,-12.69,14.8,-3.48,-0.13,109.7,-125.21,15.77,-9.23,,,-0.55,0.9,
4504.362,0.0505,KILIT,10.77,11.0,1003.72,-165.83,-15.67,12.18,-2.54,-0.02,993.33,-163.0,-13.44,-3.1,1.3,110.5,993.14,-164.54,-12.82,14.19,-3.52,-0.08,110.5,-125.95,14.97,-10.03,,,-0.55,0.9,
4504.412,0.0501,KILIT,10.8,11.03,1004.3,-165.95,-15.67,10.24,-2.14,-0.02,993.87,-163.12,-13.44,-4.7,1.1,111.7,993.71,-164.51,-12.81,13.59,-3.5,-0.04,111.7,-127.42,16.07,-8.93,,,-0.46,0.75,
4504.462,0.0501,KILIT,10.83,11.05,1004.87,-166.07,-15.67,10.58,-2.19,-0.01,994.41,-163.26,-13.45,-4.8,1.1,112.1,994.37,-164.09,-12.81,13.02,-3.32,0.02,112.1,-127.67,16.07,-8.93,,,-0.12,0.19,
4504.512,0.0504,KILIT,11.4,11.62,1005.43,-166.18,-15.67,10.78,-2.23,-0.01,994.41,-163.26,-13.45,-4.1,1.0,112.5,994.51,-164.15,-12.69,12.45,-3.16,0.11,112.5,-127.79,14.88,-10.12,,,-0.14,0.22,
